Doctor Name,Doctor Specialization,Hospital,Hospital Location,Contact Info,Doctor Experience (Years),Rating,Patient Count
Dr. Prasad Kumar,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,918265380644,20,3.9,1529
Dr. Sridevi Babu,ENT Specialist,Vijayawada Apollo Hospital,Vijayawada,918769597436,1,3.6,369
Dr. Soujanya Reddy,ENT Specialist,Kurnool Care Hospital,Kurnool,918594905851,12,4.0,72
Dr. Padma Acharya,ENT Specialist,Guntur Memorial Hospital,Guntur,919762290476,30,4.1,1748
Dr. Madhavi Murthy,ENT Specialist,Kakinada General Hospital,Kakinada,917314405854,15,3.8,371
Dr. Ramesh Murthy,ENT Specialist,Rajahmundry Medical Center,Rajahmundry,917621609047,9,4.5,870
Dr. Venkatesh Rao,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,917684876851,12,4.6,1195
Dr. Ramesh Krishna,ENT Specialist,Ongole Memorial Hospital,Ongole,918973949575,30,4.0,1386
Dr. Lakshmi Chowdary,ENT Specialist,Kurnool General Hospital,Kurnool,916234812979,24,4.3,448
Dr. Suresh Naidu,ENT Specialist,Rajahmundry Care Hospital,Rajahmundry,916334185304,24,4.2,1783
Dr. Srinivas Rao,ENT Specialist,Vijayawada Apollo Hospital,Vijayawada,917212069537,11,4.1,183
Dr. Bhavani Reddy,ENT Specialist,Vizianagaram Institute of Medical Sciences,Vizianagaram,919249234840,20,3.4,463
Dr. Ravi Varma,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,916365241234,3,4.1,1668
Dr. Venkatesh Reddy,ENT Specialist,Vijayawada Trust Hospital,Vijayawada,917351112065,6,4.9,67
Dr. Anil Raju,ENT Specialist,Kakinada Apollo Hospital,Kakinada,918148411730,13,3.6,850
Dr. Prasad Kumar,ENT Specialist,Vijayawada Medical Center,Vijayawada,918897756110,7,3.7,1886
Dr. Suresh Murthy,ENT Specialist,Vizianagaram Super Speciality Hospital,Vizianagaram,919468161750,10,3.0,1680
Dr. Anusha Sarma,ENT Specialist,Guntur Apollo Hospital,Guntur,919731520622,3,3.6,360
Dr. Ramesh Prakash,ENT Specialist,Kurnool General Hospital,Kurnool,918688446467,6,4.9,524
Dr. Tejaswi Acharya,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,916605000356,11,5.0,1077
Dr. Bhavani Acharya,ENT Specialist,Hyderabad Super Speciality Hospital,Hyderabad,918247500903,22,3.9,318
Dr. Anil Goud,ENT Specialist,Ongole Memorial Hospital,Ongole,918677786557,28,3.1,1509
Dr. Ravi Rao,ENT Specialist,Anantapur Memorial Hospital,Anantapur,918621593189,5,4.9,1211
Dr. Suresh Babu,ENT Specialist,Visakhapatnam Care Hospital,Visakhapatnam,916064174343,10,4.5,683
Dr. Ramesh Yadav,ENT Specialist,Hyderabad General Hospital,Hyderabad,916404216517,30,3.6,1962
Dr. Naresh Naidu,ENT Specialist,Rajahmundry Apollo Hospital,Rajahmundry,917203094733,24,3.7,195
Dr. Sirisha Babu,ENT Specialist,Kakinada Super Speciality Hospital,Kakinada,917978868171,17,5.0,574
Dr. Soujanya Prakash,ENT Specialist,Vijayawada Global Hospital,Vijayawada,916603216318,8,4.9,1049
Dr. Harish Krishna,ENT Specialist,Hyderabad General Hospital,Hyderabad,917231045296,26,3.8,1319
Dr. Sridevi Goud,ENT Specialist,Visakhapatnam Apollo Hospital,Visakhapatnam,918201081617,21,3.7,1447
Dr. Swathi Yadav,ENT Specialist,Ongole Global Hospital,Ongole,917128835207,3,4.2,1368
Dr. Ravi Kumar,ENT Specialist,Ongole Super Speciality Hospital,Ongole,919527177605,1,3.3,265
Dr. Lakshmi Chowdary,ENT Specialist,Rajahmundry Medical Center,Rajahmundry,918448705723,26,4.7,506
Dr. Sridevi Acharya,ENT Specialist,Anantapur Global Hospital,Anantapur,916401592835,23,3.9,1365
Dr. Sridevi Naidu,ENT Specialist,Vizianagaram Care Hospital,Vizianagaram,916368605032,12,4.5,1928
Dr. Padma Rao,ENT Specialist,Guntur Apollo Hospital,Guntur,917724517295,22,3.1,751
Dr. Anusha Rao,ENT Specialist,Anantapur Trust Hospital,Anantapur,919016316162,31,3.2,980
Dr. Deepika Chowdary,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,918018495252,10,4.3,705
Dr. Venkatesh Sarma,ENT Specialist,Hyderabad General Hospital,Hyderabad,919325187403,25,3.1,1705
Dr. Padma Yadav,ENT Specialist,Vijayawada Medical Center,Vijayawada,916916635497,4,3.4,96
Dr. Mahesh Varma,ENT Specialist,Guntur Apollo Hospital,Guntur,918730256149,12,3.2,191
Dr. Lakshmi Naidu,ENT Specialist,Anantapur Institute of Medical Sciences,Anantapur,917281346811,29,4.7,1124
Dr. Tejaswi Prakash,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,917114317366,12,4.7,239
Dr. Rajesh Babu,ENT Specialist,Guntur Trust Hospital,Guntur,917275197185,11,3.4,1979
Dr. Anusha Yadav,ENT Specialist,Guntur Super Speciality Hospital,Guntur,918299982007,11,4.9,944
Dr. Sirisha Sarma,ENT Specialist,Ongole Apollo Hospital,Ongole,917671334844,1,4.1,1880
Dr. Kiran Naidu,ENT Specialist,Hyderabad Institute of Medical Sciences,Hyderabad,919104074578,10,3.6,1736
Dr. Srinivas Chowdary,ENT Specialist,Vijayawada City Hospital,Vijayawada,919850442961,30,4.9,1072
Dr. Suresh Babu,ENT Specialist,Vizianagaram Global Hospital,Vizianagaram,918894573076,27,3.5,1529
Dr. Sridevi Krishna,ENT Specialist,Anantapur Trust Hospital,Anantapur,919681934042,9,4.3,1358
Dr. Suresh Reddy,ENT Specialist,Tirupati Trust Hospital,Tirupati,916938977642,13,3.8,1168
Dr. Bhavani Raju,ENT Specialist,Anantapur Memorial Hospital,Anantapur,916928302572,23,3.4,441
Dr. Srinivas Goud,ENT Specialist,Tirupati Institute of Medical Sciences,Tirupati,919495155700,24,3.0,1886
Dr. Swathi Krishna,ENT Specialist,Rajahmundry Super Speciality Hospital,Rajahmundry,919726992894,8,4.4,1378
Dr. Padma Raju,ENT Specialist,Tirupati Institute of Medical Sciences,Tirupati,917510664471,23,4.7,922
Dr. Rajesh Naidu,ENT Specialist,Hyderabad Memorial Hospital,Hyderabad,919978638053,12,3.9,814
Dr. Deepika Sarma,ENT Specialist,Hyderabad City Hospital,Hyderabad,916698607094,35,3.9,633
Dr. Soujanya Varma,ENT Specialist,Guntur City Hospital,Guntur,919015464849,7,5.0,1700
Dr. Ramesh Acharya,ENT Specialist,Secunderabad Apollo Hospital,Secunderabad,916070551235,27,3.2,1585
Dr. Deepika Naidu,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,918720969819,29,4.0,1700
Dr. Tejaswi Varma,ENT Specialist,Visakhapatnam Apollo Hospital,Visakhapatnam,919658046220,27,3.4,1641
Dr. Deepika Raju,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,916491778504,13,4.7,1996
Dr. Harish Babu,ENT Specialist,Secunderabad General Hospital,Secunderabad,919925726040,30,3.8,1730
Dr. Srinivas Goud,ENT Specialist,Guntur Care Hospital,Guntur,919359506482,15,4.0,598
Dr. Anil Krishna,ENT Specialist,Rajahmundry Medical Center,Rajahmundry,919876951295,27,4.3,58
Dr. Venkatesh Reddy,ENT Specialist,Visakhapatnam City Hospital,Visakhapatnam,916112729226,10,4.6,1771
Dr. Bhavani Goud,ENT Specialist,Kakinada Memorial Hospital,Kakinada,917439200321,11,4.9,930
Dr. Deepika Raju,ENT Specialist,Kurnool Super Speciality Hospital,Kurnool,916827470134,26,4.7,1691
Dr. Padma Chowdary,ENT Specialist,Hyderabad Memorial Hospital,Hyderabad,918732773834,25,5.0,405
Dr. Rajesh Murthy,ENT Specialist,Guntur Super Speciality Hospital,Guntur,916680510314,28,3.5,1504
Dr. Swathi Naidu,ENT Specialist,Hyderabad Medical Center,Hyderabad,918712018738,26,4.7,1334
Dr. Deepika Chowdary,ENT Specialist,Rajahmundry Trust Hospital,Rajahmundry,917384717361,14,3.2,102
Dr. Srinivas Acharya,ENT Specialist,Kakinada Super Speciality Hospital,Kakinada,919307263247,10,3.1,1499
Dr. Ramesh Sarma,ENT Specialist,Hyderabad Global Hospital,Hyderabad,917642416330,2,4.5,317
Dr. Soujanya Acharya,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,919339722557,23,3.4,1386
Dr. Anil Rao,ENT Specialist,Hyderabad Institute of Medical Sciences,Hyderabad,918299599426,16,4.5,1702
Dr. Mahesh Acharya,ENT Specialist,Guntur Memorial Hospital,Guntur,916222259693,18,3.2,344
Dr. Soujanya Sarma,ENT Specialist,Hyderabad General Hospital,Hyderabad,919723474875,7,3.2,1948
Dr. Suresh Naidu,ENT Specialist,Hyderabad Super Speciality Hospital,Hyderabad,916609178356,19,3.5,419
Dr. Ramesh Yadav,ENT Specialist,Secunderabad Global Hospital,Secunderabad,919627630793,24,4.8,475
Dr. Suresh Yadav,ENT Specialist,Guntur General Hospital,Guntur,919416395064,2,3.8,1046
Dr. Kiran Acharya,ENT Specialist,Secunderabad Super Speciality Hospital,Secunderabad,917803487332,25,4.8,1347
Dr. Naresh Chowdary,ENT Specialist,Tirupati General Hospital,Tirupati,917283142882,1,4.8,1400
Dr. Soujanya Sarma,ENT Specialist,Hyderabad Medical Center,Hyderabad,919671376399,3,3.2,752
Dr. Anusha Sarma,ENT Specialist,Kakinada Super Speciality Hospital,Kakinada,918576949740,35,3.0,1118
Dr. Suresh Rao,ENT Specialist,Rajahmundry Global Hospital,Rajahmundry,918603225974,2,4.1,1110
Dr. Prasad Rao,ENT Specialist,Hyderabad Super Speciality Hospital,Hyderabad,919723196580,24,3.2,494
Dr. Rajesh Chowdary,ENT Specialist,Kakinada Global Hospital,Kakinada,916943866804,6,4.5,1974
Dr. Mahesh Varma,ENT Specialist,Ongole General Hospital,Ongole,918068348342,13,4.9,763
Dr. Soujanya Varma,ENT Specialist,Hyderabad General Hospital,Hyderabad,918005937631,32,3.9,1988
Dr. Kiran Varma,ENT Specialist,Anantapur Super Speciality Hospital,Anantapur,916742855478,13,4.4,1867
Dr. Lakshmi Naidu,ENT Specialist,Rajahmundry Global Hospital,Rajahmundry,918506750155,20,3.3,471
Dr. Padma Prakash,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,917916232890,28,4.2,606
Dr. Bhavani Naidu,ENT Specialist,Anantapur Memorial Hospital,Anantapur,918608314950,25,3.9,1211
Dr. Harish Prakash,ENT Specialist,Ongole City Hospital,Ongole,918717419214,5,3.9,1871
Dr. Swathi Varma,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,918520584223,27,3.6,1743
Dr. Harish Raju,ENT Specialist,Tirupati Institute of Medical Sciences,Tirupati,916128591125,8,3.4,710
Dr. Naresh Goud,ENT Specialist,Anantapur Trust Hospital,Anantapur,917053633420,5,3.4,811
Dr. Prasad Babu,ENT Specialist,Vijayawada Global Hospital,Vijayawada,917350564914,8,3.0,1459
Dr. Sirisha Goud,ENT Specialist,Hyderabad General Hospital,Hyderabad,916918145589,30,4.1,708
Dr. Deepika Naidu,ENT Specialist,Visakhapatnam Global Hospital,Visakhapatnam,917656100244,19,4.2,1129
Dr. Suresh Murthy,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,917194209083,5,4.1,1373
Dr. Tejaswi Babu,ENT Specialist,Kurnool Care Hospital,Kurnool,917869193679,21,4.6,455
Dr. Venkatesh Babu,ENT Specialist,Ongole General Hospital,Ongole,918121431502,32,3.1,612
Dr. Suresh Naidu,ENT Specialist,Visakhapatnam City Hospital,Visakhapatnam,917944697243,11,4.2,1260
Dr. Ravi Sarma,ENT Specialist,Visakhapatnam Global Hospital,Visakhapatnam,916091348355,19,3.0,1654
Dr. Srinivas Prakash,ENT Specialist,Tirupati Apollo Hospital,Tirupati,917983295004,19,3.3,874
Dr. Deepika Prakash,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,918265654028,3,3.7,83
Dr. Anusha Naidu,ENT Specialist,Secunderabad Care Hospital,Secunderabad,919564179535,27,4.4,612
Dr. Harish Raju,ENT Specialist,Visakhapatnam Memorial Hospital,Visakhapatnam,916342597564,21,4.0,146
Dr. Anil Kumar,ENT Specialist,Kakinada Medical Center,Kakinada,917952413710,32,4.7,1914
Dr. Harish Sarma,ENT Specialist,Secunderabad Institute of Medical Sciences,Secunderabad,916441280475,2,3.4,1740
Dr. Prasad Naidu,ENT Specialist,Anantapur Memorial Hospital,Anantapur,917386669012,28,3.5,230
Dr. Harish Krishna,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,919877842570,35,5.0,1963
Dr. Mahesh Prakash,ENT Specialist,Hyderabad City Hospital,Hyderabad,919371308963,3,3.2,1989
Dr. Ramesh Varma,ENT Specialist,Rajahmundry City Hospital,Rajahmundry,917414457155,25,3.5,398
Dr. Madhavi Yadav,ENT Specialist,Tirupati Medical Center,Tirupati,916514972684,9,3.6,353
Dr. Padma Acharya,ENT Specialist,Kurnool Global Hospital,Kurnool,917918904367,8,4.0,542
Dr. Anusha Acharya,ENT Specialist,Ongole Global Hospital,Ongole,918104979960,18,3.6,1546
Dr. Ravi Naidu,ENT Specialist,Vijayawada City Hospital,Vijayawada,917133064038,19,4.4,772
Dr. Ravi Acharya,ENT Specialist,Hyderabad General Hospital,Hyderabad,918779420517,14,4.4,203
Dr. Venkatesh Rao,ENT Specialist,Vijayawada Memorial Hospital,Vijayawada,916056384771,14,3.9,838
Dr. Anusha Naidu,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,917462222211,14,4.6,1609
Dr. Swathi Krishna,ENT Specialist,Kakinada Apollo Hospital,Kakinada,917345866765,20,4.4,1392
Dr. Swathi Naidu,ENT Specialist,Hyderabad Medical Center,Hyderabad,919926138123,9,3.4,794
Dr. Sridevi Krishna,ENT Specialist,Anantapur General Hospital,Anantapur,918664932946,33,3.4,869
Dr. Ramesh Varma,ENT Specialist,Hyderabad Global Hospital,Hyderabad,917817174845,11,4.4,1998
Dr. Soujanya Naidu,ENT Specialist,Hyderabad Memorial Hospital,Hyderabad,916632604586,30,4.8,1575
Dr. Ravi Reddy,ENT Specialist,Secunderabad Apollo Hospital,Secunderabad,919840121888,30,3.4,108
Dr. Tejaswi Murthy,ENT Specialist,Tirupati Global Hospital,Tirupati,917944077950,23,3.5,1948
Dr. Ramesh Goud,ENT Specialist,Anantapur Apollo Hospital,Anantapur,917853165178,14,3.3,1078
Dr. Swathi Goud,ENT Specialist,Guntur Medical Center,Guntur,916228307893,29,3.5,250
Dr. Soujanya Raju,ENT Specialist,Kurnool Trust Hospital,Kurnool,919143922961,28,3.4,437
Dr. Naresh Sarma,ENT Specialist,Visakhapatnam Super Speciality Hospital,Visakhapatnam,917185091850,34,4.2,1112
Dr. Suresh Acharya,ENT Specialist,Guntur Apollo Hospital,Guntur,916214196224,16,4.9,499
Dr. Venkatesh Prakash,ENT Specialist,Secunderabad Medical Center,Secunderabad,916153278605,18,3.5,1139
Dr. Mahesh Rao,ENT Specialist,Secunderabad Super Speciality Hospital,Secunderabad,919790739390,26,3.8,257
Dr. Sirisha Varma,ENT Specialist,Visakhapatnam Memorial Hospital,Visakhapatnam,918126746095,14,3.3,466
Dr. Soujanya Varma,ENT Specialist,Vijayawada Apollo Hospital,Vijayawada,919031617044,19,4.5,243
Dr. Swathi Prakash,ENT Specialist,Tirupati Global Hospital,Tirupati,919008500997,31,4.5,1796
Dr. Naresh Goud,ENT Specialist,Kakinada Super Speciality Hospital,Kakinada,918926773184,5,3.3,730
Dr. Prasad Reddy,ENT Specialist,Vijayawada Apollo Hospital,Vijayawada,918860582992,31,3.9,92
Dr. Mahesh Prakash,ENT Specialist,Tirupati Super Speciality Hospital,Tirupati,916330614006,11,4.4,1797
Dr. Bhavani Goud,ENT Specialist,Kurnool Medical Center,Kurnool,918035085042,1,4.0,556
Dr. Suresh Reddy,ENT Specialist,Kurnool Apollo Hospital,Kurnool,919517262299,2,4.1,645
Dr. Swathi Murthy,ENT Specialist,Hyderabad Care Hospital,Hyderabad,916718568378,10,4.6,254
Dr. Rajesh Yadav,ENT Specialist,Rajahmundry Care Hospital,Rajahmundry,918107376583,23,5.0,577
Dr. Mahesh Goud,ENT Specialist,Vijayawada Global Hospital,Vijayawada,917970319532,1,4.7,666
Dr. Swathi Babu,ENT Specialist,Ongole Global Hospital,Ongole,918851587793,31,3.2,1454
Dr. Soujanya Reddy,ENT Specialist,Hyderabad Care Hospital,Hyderabad,916635227298,27,4.7,1400
Dr. Harish Yadav,ENT Specialist,Hyderabad Memorial Hospital,Hyderabad,916132734573,16,4.2,1475
Dr. Harish Rao,ENT Specialist,Guntur Institute of Medical Sciences,Guntur,919197023855,6,3.4,823
Dr. Mahesh Prakash,ENT Specialist,Secunderabad City Hospital,Secunderabad,918692479387,35,4.8,970
Dr. Naresh Varma,ENT Specialist,Tirupati Memorial Hospital,Tirupati,919909826129,23,4.8,850
Dr. Padma Varma,ENT Specialist,Tirupati Trust Hospital,Tirupati,917328533462,13,3.1,1115
Dr. Bhavani Naidu,ENT Specialist,Vijayawada Institute of Medical Sciences,Vijayawada,917861694890,30,4.1,1673
Dr. Anil Naidu,ENT Specialist,Vijayawada Institute of Medical Sciences,Vijayawada,916035798032,32,4.9,351
Dr. Tejaswi Chowdary,ENT Specialist,Vijayawada Institute of Medical Sciences,Vijayawada,918247067486,19,4.2,1410
Dr. Anil Yadav,ENT Specialist,Hyderabad Medical Center,Hyderabad,917238067088,5,4.6,81
Dr. Venkatesh Rao,ENT Specialist,Ongole Apollo Hospital,Ongole,917215550034,8,3.1,676
Dr. Padma Goud,ENT Specialist,Visakhapatnam Apollo Hospital,Visakhapatnam,918835766393,1,3.1,332
Dr. Anil Babu,ENT Specialist,Anantapur Super Speciality Hospital,Anantapur,919689422202,33,4.3,1624
Dr. Prasad Naidu,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,919063158215,18,3.3,1551
Dr. Padma Sarma,ENT Specialist,Anantapur City Hospital,Anantapur,919943895991,6,3.6,115
Dr. Harish Rao,ENT Specialist,Vijayawada Trust Hospital,Vijayawada,919486263997,25,3.8,1901
Dr. Mahesh Prakash,ENT Specialist,Secunderabad Super Speciality Hospital,Secunderabad,917297177432,20,3.3,942
Dr. Madhavi Chowdary,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,918934842114,13,3.5,902
Dr. Kiran Varma,ENT Specialist,Vizianagaram Institute of Medical Sciences,Vizianagaram,917309948279,6,3.6,1948
Dr. Deepika Chowdary,ENT Specialist,Anantapur Super Speciality Hospital,Anantapur,917614761436,28,3.2,1128
Dr. Sirisha Goud,ENT Specialist,Vijayawada Institute of Medical Sciences,Vijayawada,918163869667,23,3.9,925
Dr. Padma Raju,ENT Specialist,Anantapur Apollo Hospital,Anantapur,917981199619,2,4.8,104
Dr. Ramesh Babu,ENT Specialist,Guntur Institute of Medical Sciences,Guntur,916603810526,20,4.6,1238
Dr. Harish Chowdary,ENT Specialist,Vizianagaram Apollo Hospital,Vizianagaram,918666701128,35,4.8,1847
Dr. Venkatesh Babu,ENT Specialist,Rajahmundry Trust Hospital,Rajahmundry,919629708388,26,3.3,1422
Dr. Sridevi Babu,ENT Specialist,Vizianagaram Trust Hospital,Vizianagaram,919277040775,34,3.9,161
Dr. Venkatesh Varma,ENT Specialist,Secunderabad Care Hospital,Secunderabad,919564368821,7,3.7,249
Dr. Madhavi Yadav,ENT Specialist,Rajahmundry City Hospital,Rajahmundry,918966073929,22,4.7,298
Dr. Tejaswi Murthy,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,919175541717,4,4.4,1107
Dr. Deepika Kumar,ENT Specialist,Visakhapatnam Medical Center,Visakhapatnam,918127317293,9,3.4,1433
Dr. Anil Acharya,ENT Specialist,Hyderabad Global Hospital,Hyderabad,917335265924,1,4.6,1327
Dr. Suresh Naidu,ENT Specialist,Hyderabad City Hospital,Hyderabad,916000153386,10,4.2,297
Dr. Suresh Rao,ENT Specialist,Hyderabad Super Speciality Hospital,Hyderabad,916877434572,7,3.9,1755
Dr. Sridevi Raju,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,916239028498,8,3.6,1040
Dr. Ravi Krishna,ENT Specialist,Tirupati Global Hospital,Tirupati,919640965255,35,3.5,1304
Dr. Tejaswi Sarma,ENT Specialist,Kurnool Memorial Hospital,Kurnool,916529125058,28,3.3,94
Dr. Prasad Krishna,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,919198026153,16,3.3,1568
Dr. Kiran Yadav,ENT Specialist,Hyderabad Medical Center,Hyderabad,918063587773,19,3.6,254
Dr. Anusha Goud,ENT Specialist,Visakhapatnam Trust Hospital,Visakhapatnam,918867748200,18,3.8,1478
Dr. Sridevi Raju,ENT Specialist,Anantapur Super Speciality Hospital,Anantapur,919493928428,28,3.3,630
Dr. Suresh Sarma,ENT Specialist,Kakinada Memorial Hospital,Kakinada,917672586542,1,4.2,119
Dr. Sridevi Reddy,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,919900295590,23,4.9,1008
Dr. Mahesh Reddy,ENT Specialist,Vijayawada Global Hospital,Vijayawada,916679955714,23,4.0,1813
Dr. Kiran Goud,ENT Specialist,Hyderabad Apollo Hospital,Hyderabad,919876424967,34,3.8,178
Dr. Soujanya Chowdary,ENT Specialist,Tirupati Medical Center,Tirupati,917511257275,22,3.9,1808
Dr. Mahesh Babu,ENT Specialist,Hyderabad Medical Center,Hyderabad,919275374638,20,4.8,189
Dr. Lakshmi Yadav,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,918602070700,12,4.2,1949
Dr. Tejaswi Murthy,ENT Specialist,Hyderabad Global Hospital,Hyderabad,917113367267,9,4.4,1255
Dr. Harish Sarma,ENT Specialist,Hyderabad General Hospital,Hyderabad,918652035023,26,3.1,110
Dr. Ravi Naidu,ENT Specialist,Hyderabad Medical Center,Hyderabad,918857274115,7,4.0,1441
Dr. Rajesh Babu,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,916994433399,16,3.2,1853
Dr. Lakshmi Babu,ENT Specialist,Visakhapatnam City Hospital,Visakhapatnam,917804127440,5,3.1,562
Dr. Venkatesh Krishna,ENT Specialist,Kurnool General Hospital,Kurnool,919220946051,5,3.9,816
Dr. Soujanya Krishna,ENT Specialist,Hyderabad Care Hospital,Hyderabad,916126527390,12,3.6,1480
Dr. Lakshmi Chowdary,ENT Specialist,Vijayawada Super Speciality Hospital,Vijayawada,918737594009,13,3.4,1055
Dr. Tejaswi Varma,ENT Specialist,Kakinada Apollo Hospital,Kakinada,916968500282,13,4.5,938
Dr. Kiran Naidu,ENT Specialist,Hyderabad City Hospital,Hyderabad,918500134621,2,4.3,1419
Dr. Kiran Reddy,ENT Specialist,Secunderabad Institute of Medical Sciences,Secunderabad,919478961535,9,4.8,786
Dr. Madhavi Murthy,ENT Specialist,Guntur Super Speciality Hospital,Guntur,919712961266,5,3.7,1447
Dr. Anusha Rao,ENT Specialist,Hyderabad Trust Hospital,Hyderabad,919575143282,14,4.1,1020
Dr. Harish Goud,ENT Specialist,Kakinada City Hospital,Kakinada,918656346485,9,4.6,948
Dr. Soujanya Raju,ENT Specialist,Guntur Medical Center,Guntur,919753702208,5,4.1,310
Dr. Anil Naidu,ENT Specialist,Kurnool Care Hospital,Kurnool,916506494736,32,3.5,1281
Dr. Rajesh Reddy,ENT Specialist,Hyderabad Global Hospital,Hyderabad,916962163813,19,4.8,564
Dr. Sirisha Goud,ENT Specialist,Kakinada Care Hospital,Kakinada,916291855134,11,4.9,203
Dr. Madhavi Rao,ENT Specialist,Vizianagaram Memorial Hospital,Vizianagaram,919664445536,34,4.9,1074
Dr. Lakshmi Sarma,ENT Specialist,Rajahmundry Memorial Hospital,Rajahmundry,916243302147,35,4.4,277
Dr. Anusha Prakash,ENT Specialist,Hyderabad General Hospital,Hyderabad,919940165765,17,4.3,116
Dr. Padma Varma,ENT Specialist,Vijayawada Memorial Hospital,Vijayawada,916861189310,22,4.8,171
Dr. Kiran Murthy,ENT Specialist,Hyderabad Super Speciality Hospital,Hyderabad,919507967701,22,4.8,1408
Dr. Ravi Yadav,ENT Specialist,Tirupati Medical Center,Tirupati,916313154228,3,3.7,194
Dr. Bhavani Kumar,ENT Specialist,Visakhapatnam General Hospital,Visakhapatnam,918630378189,6,4.8,1030
